"","0000011103","0000012101","0000012301","0000012305","0000012401","0000012406","0000012411","0000012413","0000012417","0000012420","0000012423","0000012427","0000012428","0000012429","0000012430","0000012433","0000012434","0000012435","0000012501","0000012502","0000012505","0000012507","0000012601","0000012701","0000013301","0000021206","0000021207","0000024204","0000024205","0000024206","0000024207","0000024601","0000024701","0000025101","0000025108","0000025112","0000025113","0000025114","0000025123","0000025125","0000025201","0000025203","0000025207","0000025209","0000025212","0000025303","0000025304","0000025305","0000031601","0000031604","0000031609","0000034601","0000034602","0000034603","0000041301","0000041601","0000044602","0000045201","0000045601","0000045603","0000045604","0000051701","0000061601","0000061602","0000061603","0000061701","0000062605","0000064601","0000064603","0000071601","0000076101","0000077601","0000090101","0000090601","0000090604","0000090606","0000090701","0000090702","0000090703","0000090704","0000090706","0000091302","0000091702","0000091717","0000094606","0000095601","0000095602","0000095605","0000096706","0000096711","0000096713","0000096724","0000096731","0000098501","0000098503","0000098507","0000098508","0000098509","0000098513","0000098514","0000098515","0000098516","0000098517","0000098518","0000098519","aa00190001","aa00690002","aa03125001","aa03125002","aa03125003","aa03125004","aa03125005","aa03125006","aa04192003","aa04192004","aa05191001","aa05191002","aa05191003","aa05191004","aa07134015","aa07134027","aa07151012","aa07153001","aa07153002","aa07153003","aa07153004","aa07153005","aa07153006","aa07153007","aa07153008","aa07153009","aa07153048","aa07153049","aa07153051","aa07153052","aa07153053","aa07153054","aa07153055","aa07153056","aa07153057","aa07153096","aa07153097","aa07153098","aa07153099","aa07153101","aa07153102","aa07153103","aa07153104","aa07153105","aa07153106","aa07153149","aa07153152","aa07153201","aa07153251","aa07153252","aa07153253","aa07153254","aa07153255","aa07153258","aa07153259","aa07153262","aa07153268","aa07153269","aa07153272","aa07153273","aa07153274","aa07153299","aa07193001","aa07193002","aa07193003","aa07193004","aa07193010","aa07193013","aa07253151","aa07253153","aa07253256","aa07253257","aa07253260","aa07253261","aa07334006","aa07351001","aa07393043","aa07453001","aa07453002","aa07453003","aa07453004","aa07453005","aa07453006","aa07453007","aa07453008","aa07453009","aa07453010","aa07453011","aa07453012","aa07453013","aa07453014","aa07453015","aa07453016","aa07453017","aa07453018","aa07453098","aa07453099","aa08296002","aa11224004","ab07294010","gx01910701","gx02110101","gx02110104","gx02120305","gx02120412","gx02130402","gx02760102","gx02900104","ty00000001","ty00000002","ty00000003","ty00000005","ty00000006","ty00000009","ty00000010","ty00000011","ty00000012"
"53061231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93",NA,NA,NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀","优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",NA,NA,"良好","68",NA,"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","中等","90","67","79","83","84","85",NA,NA,"83","86","89","89",NA,NA,NA,"82","89","98","93","95","91","88","97","95",NA,NA,"91","96","92","98","90","90","83",NA,NA,NA,NA,"96","95","87","95","82","84",NA,"93","优秀","良好","良好","良好",NA,NA,NA,NA,"95",NA,NA,NA,"68","96",NA,"95","72","94",NA,"94","99","96","94",NA,"90",NA,"97",NA,"90","87","中等","优秀","优秀","优秀","优秀","优秀","优秀","优秀","优秀","良好","85","88","优秀","80","优秀","89","92","优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,"良好",NA,NA
"53061232",NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好","87","良好","78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,"79","良好","81","78","70","80","87","81",NA,NA,"78","75","79","77",NA,NA,NA,"74","87","88","89","89","90","79","83","80",NA,NA,"87","70","77","92","66","72","84",NA,NA,NA,NA,"94","74","80","82","72","78",NA,"71","优秀","中等","中等","优秀",NA,"60",NA,"中等",NA,NA,NA,NA,"66",NA,NA,"96","84","68",NA,"93","81","90","89","81","84",NA,NA,NA,"91","89","中等","及格","良好","中等","优秀","良好","良好","良好","及格","优秀","77","83","中等","81","及格","85","88","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,"优秀",NA
"53061233",NA,NA,"83",NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"不及格",NA,NA,NA,NA,"70","中等","84","76","86","85","82","80",NA,NA,"80","83","79","85",NA,NA,NA,"92","89","79","76","89","85","86","81","88",NA,NA,"65","85","72","86","86","72","90",NA,NA,NA,NA,"94","60","78","87","86","65",NA,"75","中等","中等","良好","中等",NA,"72",NA,"中等",NA,NA,NA,NA,"67",NA,NA,"82","90","76",NA,"83","80","95","76",NA,"86",NA,"95",NA,"82","88","中等","及格","中等","良好","良好","中等","中等","良好","及格","良好","80","61","中等","76","及格","85","75","中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,"良好",NA
"53061301",NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,"良好",NA,NA,"87",NA,"84","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","优秀","84","75","60","74","85","75",NA,NA,"85","82","90","81",NA,NA,NA,"69","90","93","60",NA,"84","61","84","80","75","84","75","80","89",NA,NA,NA,"78","41","82","86","72","91",NA,NA,"79","86","64","良好",NA,"中等",NA,"及格",NA,NA,"81",NA,"良好",NA,NA,NA,"99","67",NA,"77","90","81","69",NA,"73","71","93","60","77","89",NA,NA,NA,NA,"87","良好","中等","良好","及格","良好","良好","中等",NA,NA,"优秀",NA,NA,NA,NA,NA,"93","91","良好","中等","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,"优秀",NA,NA,NA,NA,NA
"53061302",NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,"优秀",NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"84",NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","良好","79","55","71","76","88","74",NA,NA,"76","66","69","75",NA,NA,NA,"60","64","61","62",NA,"72","53","40","62","60","60","52","36","60",NA,NA,NA,"63","63","39","60","54","80",NA,NA,"60","72","60","良好",NA,"中等",NA,"中等",NA,NA,"32.5",NA,"良好",NA,"60","中等","90","44","36","50","80","42","53",NA,"64","62","82","36","60","73",NA,"94",NA,NA,"87","良好","中等","良好","良好","中等","中等","及格",NA,NA,"良好",NA,NA,NA,NA,NA,"83","78","中等","中等","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,"良好",NA,NA
"53061303",NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀","优秀",NA,NA,NA,NA,"85",NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","良好","88","73","81","83","87","75",NA,NA,"74","78","78","67",NA,NA,NA,"63","83","72","61",NA,"80","82","76","78","60","60","69","81","90",NA,NA,NA,"85","73","74","77","77","88",NA,NA,"70","84","46","优秀",NA,"中等",NA,"良好",NA,NA,"62",NA,"良好",NA,NA,NA,NA,"65",NA,"75","86","60","45",NA,"49","73","93","78","73","89",NA,"83",NA,NA,"87","良好","中等","良好","良好","良好","良好","中等",NA,NA,"良好",NA,NA,NA,NA,NA,"86","92","良好","中等","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,"良好",NA,NA
"53061304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83",NA,NA,"82",NA,NA,NA,NA,NA,NA,NA,"85",NA,"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","中等","81","61","89","83","89","80",NA,NA,"80","80","80","85",NA,NA,NA,"77","73","88","83",NA,"84","72","90","82","79","60","83","68","84",NA,NA,NA,"84","77","79","83","63","88",NA,NA,"86","90","76","优秀",NA,"中等",NA,"中等",NA,NA,"72",NA,"良好",NA,NA,NA,NA,"62",NA,"73","95","82","78",NA,"87","80","89","48","76","88",NA,"78",NA,NA,"87","良好","中等","良好","良好","良好","良好","良好",NA,NA,"中等",NA,NA,NA,NA,NA,"86","70","良好","中等","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,"良好",NA
"53061305",NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"85","优秀","81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","及格","65","66","69","74","79","70",NA,NA,"85","69","71","68",NA,NA,NA,"62","67","91","72",NA,"82","64","0","76","69","46","77","52","82",NA,NA,NA,"84","70","82","76","64","75",NA,NA,"60","74","62","良好",NA,"中等",NA,"良好",NA,NA,"62",NA,"良好",NA,NA,NA,"95","63",NA,"74","76","66","86",NA,"68","69","84","65","62","83",NA,"80",NA,NA,"87","良好","良好","良好","良好","良好","良好","及格",NA,NA,"良好",NA,NA,NA,NA,NA,"86","88","良好","中等","81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA
"53061306",NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,"76","良好","89","74","77","76","79","76",NA,NA,"76","69","79","72",NA,NA,NA,"60","66","84","45",NA,"67","60","74","81","62","74","72","65","60",NA,NA,NA,"89","75","64","71","47","90",NA,NA,"63","78","61","优秀",NA,"优秀",NA,"中等",NA,NA,"73",NA,"良好",NA,NA,NA,"83","61",NA,"63","88","60","60",NA,"62","61","94","65","60","78",NA,NA,NA,NA,"87","良好","良好","良好","良好","及格","中等","及格",NA,NA,"优秀",NA,NA,NA,NA,NA,"81","74","中等","良好","81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,"及格"
"53061307",NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等","90",NA,"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,"75","中等","89","60","80","82","81","78",NA,NA,"77","70","76","78",NA,NA,NA,"38","55","67","66",NA,"84","61","81","79","66","73","76","69","74",NA,NA,NA,"81","74","83","81","60","87",NA,NA,"67","80","62","良好",NA,"中等",NA,"良好",NA,NA,"81",NA,"良好",NA,NA,NA,"91","66",NA,"67","66","74","60",NA,"61","70","75","63","65","88",NA,NA,NA,NA,"88","良好","良好","及格","良好","良好","中等","良好",NA,NA,"良好",NA,NA,NA,NA,NA,"86","85","中等","良好","81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,"良好"
"53061308",NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,"88",NA,"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,"25","优秀","65","73","82","81","85","83",NA,NA,"85","81","80","84",NA,NA,NA,"71","84","95","82",NA,"94","91","93","85","99","68","94","91","88",NA,NA,NA,"96","68","83","87","89","91",NA,NA,"90","85","77","良好",NA,"中等",NA,"良好",NA,NA,"60",NA,"良好",NA,NA,NA,"76","62",NA,"78","89","88","89",NA,"94","93","95","61","80","93",NA,NA,NA,NA,"87","良好","中等","及格","中等","中等","良好","良好",NA,NA,"优秀",NA,NA,NA,NA,NA,"87","94","优秀","中等","81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"优秀",NA,NA,NA,NA,NA
"53061309",NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,"优秀",NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","及格","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","中等","72","72","90","78","82","72",NA,NA,"69","62","72","61",NA,NA,NA,"60","60","67","60",NA,"73","50","60","64","60","65","60","52","60",NA,NA,NA,"81","65","60","73","66","84",NA,NA,"45","68","60","良好",NA,"中等",NA,"及格",NA,NA,"71",NA,"良好",NA,NA,NA,"86","63",NA,"75","76","76","45",NA,"81","62","70","78","76","71",NA,NA,NA,NA,"88","中等","中等","良好","中等","中等","中等","中等",NA,NA,"良好",NA,NA,NA,NA,NA,"76","62","中等","中等","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等","及格",NA
"53061310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,"良好",NA,NA,"85","及格","71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,"79","优秀","78","76","73","77","81","81",NA,NA,"85","80","79","64",NA,NA,NA,"14","33","53","60",NA,"88","72","26","76","60","42","62","61","74",NA,NA,NA,"89","80","70","75","66","82",NA,NA,"52","65","60","良好",NA,"中等",NA,"中等",NA,NA,"75",NA,"良好",NA,NA,NA,"91","52",NA,"85","67","47","52",NA,"69","64","92","74","60","81",NA,"72",NA,NA,"87","优秀","良好","良好","良好","中等","中等","中等",NA,NA,"优秀",NA,NA,NA,NA,NA,"93","0","良好","中等","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,"良好",NA
"53061311",NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,"优秀",NA,"87",NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","优秀","66","62","76","68","87","85",NA,NA,"72","64","62","66",NA,NA,NA,"43","23","60","30",NA,"60","73","60","61","60","60","60","52","72",NA,NA,NA,"85","63","62","72","61","69",NA,NA,"55","60","45","中等",NA,"中等",NA,"中等",NA,NA,"28",NA,"良好",NA,NA,NA,"91","63","76","62","73","46","63",NA,"48","73","77","74","60","78",NA,NA,NA,NA,"88","优秀","中等","良好","良好","中等","中等","及格",NA,NA,"优秀",NA,NA,NA,NA,NA,"88","66","良好","中等","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,"良好",NA
"53061312",NA,NA,NA,NA,NA,"中等",NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"不及格","不及格",NA,NA,NA,NA,NA,NA,NA,NA,"不及格",NA,"76","优秀","76","53","65","63","82","80",NA,NA,"78","73","75","58",NA,NA,NA,"71","54","72","60",NA,"86","89","90","76","75","62","73","84","81",NA,NA,NA,"84","73","70","76","79","85",NA,NA,"85","84","78","良好",NA,"优秀",NA,"及格",NA,NA,"60",NA,"良好",NA,NA,NA,NA,"60",NA,"72","40","42","43",NA,"62","61","97","66","85","91",NA,"89",NA,NA,"87","良好","中等","良好","优秀","优秀","中等","优秀",NA,NA,"良好",NA,NA,NA,NA,NA,"87","0","优秀","优秀","85",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,"优秀",NA,NA,NA
"53061313",NA,NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,"71",NA,"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","优秀","78","69","80","76","85","81",NA,NA,"75","65","65","49",NA,NA,NA,"62","51","63","21",NA,"79","50","63","66","4","60","44","42","70",NA,NA,NA,"91","62","63","73","34","80",NA,NA,"46","61","48","良好",NA,"良好",NA,"良好",NA,NA,"60.5",NA,"良好",NA,NA,NA,"94","69",NA,"78","84","30","28",NA,"81","50","78","50","79","83",NA,NA,NA,NA,"87","良好","良好","中等","中等","及格","中等","良好",NA,NA,"良好",NA,NA,NA,NA,NA,"85","79","及格","良好","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,"及格",NA
"53061314",NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,"良好",NA,NA,"83",NA,"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,"不及格",NA,"70","优秀","71","60","56","70","82","80",NA,NA,"70","72","61","54",NA,NA,NA,"62","61","67","23",NA,"68","32","60","69","60","60","20","64","60",NA,NA,NA,"84","74","68","67","60","77",NA,NA,"52","61","47","及格",NA,"中等",NA,"及格",NA,NA,"60",NA,"良好",NA,NA,NA,NA,"69",NA,"68","47","23","65",NA,"63","42","85","40","74","55",NA,"72",NA,NA,"88","优秀","良好","中等","中等","中等","中等","及格",NA,NA,"中等",NA,NA,NA,NA,NA,"89","82","良好","良好","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,"优秀",NA
"53061315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","优秀","80","63","69","80","83","73",NA,NA,"79","82","75","67",NA,NA,NA,"81","76","88","73",NA,"86","75","88","84","92","88","91","82","83",NA,NA,NA,"88","75","85","84","77","82",NA,NA,"80","78","79","良好",NA,"优秀",NA,"优秀",NA,NA,"80",NA,"良好",NA,NA,NA,NA,"81",NA,"87","64","82","75",NA,"86","86","97","80","88","90",NA,"80",NA,NA,"87","优秀","优秀","优秀","中等","优秀","良好","优秀",NA,NA,"良好",NA,NA,NA,NA,NA,"95","86","优秀","优秀","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA
"53061316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","良好","84","69","76","75","87","82",NA,NA,"79","65","83","78",NA,NA,NA,"67","86","86","67",NA,"81","85","85","80","78","60","66","72","88",NA,NA,NA,"66","63","69","86","75","78",NA,NA,"82","86","68","优秀",NA,"良好",NA,"优秀",NA,"良好","70.5",NA,"良好",NA,NA,NA,NA,"73",NA,"77","94","73","64",NA,"67","91","89","75","70","91",NA,NA,NA,NA,"89","良好","优秀","优秀","良好","良好","中等","优秀",NA,NA,"优秀",NA,NA,NA,NA,NA,"83","72","良好","优秀","99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,"中等",NA,NA,NA,NA
